Initiale Temperature,Cooling Rate,NB Iterations,NB Iterations cooling,average %,min result,nb opt,average execution time (s),Average init
21971.68291599408,0.97,50000,5,62.520,11222,0,0.6560,77.7263
21971.68291599408,0.98,50000,5,52.571,10535,0,0.6571,77.7263
21971.68291599408,0.99,50000,5,63.157,11266,0,0.6662,77.7263
27607.666240825205,0.6,50000,5,38.668,9575,0,0.7661,77.7263
27607.666240825205,0.7,50000,5,51.224,10442,0,0.7490,77.7263
27607.666240825205,0.75,50000,5,64.866,11384,0,0.7468,77.7263
27607.666240825205,0.8,50000,5,65.706,11442,0,0.7130,77.7263
27607.666240825205,0.85,50000,5,77.726,12272,0,0.7598,77.7263
27607.666240825205,0.9,50000,5,69.022,11671,0,0.6772,77.7263
27607.666240825205,0.91,50000,5,56.539,10809,0,0.8035,77.7263
27607.666240825205,0.92,50000,5,56.843,10830,0,0.6775,77.7263
27607.666240825205,0.93,50000,5,58.697,10958,0,0.6600,77.7263
27607.666240825205,0.94,50000,5,70.210,11753,0,0.6491,77.7263
27607.666240825205,0.95,50000,5,54.294,10654,0,0.6250,77.7263
27607.666240825205,0.96,50000,5,65.054,11397,0,0.6759,77.7263
27607.666240825205,0.97,50000,5,43.968,9941,0,0.6622,77.7263
27607.666240825205,0.98,50000,5,38.711,9578,0,0.7073,77.7263
27607.666240825205,0.99,50000,5,45.098,10019,0,0.6410,77.7263
37000.306083662465,0.6,50000,5,60.101,11055,0,0.7578,77.7263
37000.306083662465,0.7,50000,5,50.384,10384,0,0.7697,77.7263
37000.306083662465,0.75,50000,5,55.641,10747,0,0.7632,77.7263
37000.306083662465,0.8,50000,5,40.159,9678,0,0.7722,77.7263
37000.306083662465,0.85,50000,5,60.550,11086,0,0.7119,77.7263
37000.306083662465,0.9,50000,5,60.261,11066,0,0.6853,77.7263
37000.306083662465,0.91,50000,5,59.348,11003,0,0.6684,77.7263
37000.306083662465,0.92,50000,5,60.203,11062,0,0.6459,77.7263
37000.306083662465,0.93,50000,5,49.037,10291,0,0.6270,77.7263
37000.306083662465,0.94,50000,5,65.865,11453,0,0.6401,77.7263
37000.306083662465,0.95,50000,5,52.976,10563,0,0.6559,77.7263
37000.306083662465,0.96,50000,5,73.034,11948,0,0.6422,77.7263
37000.306083662465,0.97,50000,5,64.345,11348,0,0.6729,77.7263
37000.306083662465,0.98,50000,5,57.219,10856,0,0.6668,77.7263
37000.306083662465,0.99,50000,5,46.560,10120,0,0.6502,77.7263
55784.60264197777,0.6,50000,5,55.916,10766,0,0.7821,77.7263
55784.60264197777,0.7,50000,5,47.864,10210,0,0.7167,77.7263
55784.60264197777,0.75,50000,5,61.289,11137,0,0.7782,77.7263
55784.60264197777,0.8,50000,5,56.698,10820,0,0.7913,77.7263
55784.60264197777,0.85,50000,5,49.602,10330,0,0.7271,77.7263
55784.60264197777,0.9,50000,5,51.542,10464,0,0.6714,77.7263
55784.60264197777,0.91,50000,5,77.726,12272,0,0.6590,77.7263
55784.60264197777,0.92,50000,5,71.933,11872,0,0.6729,77.7263
55784.60264197777,0.93,50000,5,61.535,11154,0,0.6941,77.7263
55784.60264197777,0.94,50000,5,42.795,9860,0,0.6685,77.7263
55784.60264197777,0.95,50000,5,35.192,9335,0,0.6742,77.7263
55784.60264197777,0.96,50000,5,77.726,12272,0,0.7269,77.7263
55784.60264197777,0.97,50000,5,67.574,11571,0,0.6657,77.7263
55784.60264197777,0.98,50000,5,47.198,10164,0,0.6330,77.7263
55784.60264197777,0.99,50000,5,41.941,9801,0,0.6173,77.7263
112135.55610754668,0.6,50000,5,67.791,11586,0,0.8172,77.7263
112135.55610754668,0.7,50000,5,59.508,11014,0,0.7554,77.7263
112135.55610754668,0.75,50000,5,48.834,10277,0,0.8409,77.7263
112135.55610754668,0.8,50000,5,58.552,10948,0,0.8435,77.7263
112135.55610754668,0.85,50000,5,53.411,10593,0,0.9236,77.7263
112135.55610754668,0.9,50000,5,46.358,10106,0,0.6912,77.7263
112135.55610754668,0.91,50000,5,60.406,11076,0,0.7398,77.7263
112135.55610754668,0.92,50000,5,60.652,11093,0,0.6563,77.7263
112135.55610754668,0.93,50000,5,47.140,10160,0,0.6402,77.7263
112135.55610754668,0.94,50000,5,61.796,11172,0,0.6589,77.7263
112135.55610754668,0.95,50000,5,55.496,10737,0,0.6359,77.7263
112135.55610754668,0.96,50000,5,57.161,10852,0,0.6271,77.7263
112135.55610754668,0.97,50000,5,51.007,10427,0,0.6245,77.7263
112135.55610754668,0.98,50000,5,35.959,9388,0,0.6158,77.7263
112135.55610754668,0.99,50000,5,48.240,10236,0,0.6334,77.7263
